id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
1677;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Janice Tugwell;feminino;Dinheiro
1678;Florianopolis;Tiago Lima;Fone de Ouvido Sony;Virginia Vogel;feminino;Boleto
1679;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiriom;Kerry Long;feminino;PIX
1680;Porto Alegre;Mariana Gomes;Notebook Dell Inspiriom;Olivia Gabert;feminino;Boleto
1681;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Carmen Allen;feminino;Dinheiro
1682;Florianopolis;Gabriela Santos;Fone de Ouvido Sony;Larry Perkins;masculino;cartão de Credito
1683;São Paulo;Ana Oliveira;Tablet Apple Ipad;Ernesto Eagleton;masculino;Boleto
1684;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Lillian Jansen;feminino;Boleto
1685;Rio de Jameiro;Juliana Almeida;Smartphone Samsung Galaxy;Sheila Muniz;feminino;Boleto
1686;Florianopolis;Tiago Lima;Notebook Dell Inspiriom;Juan Sprouse;masculino;Boleto
1687;Florianopolis;Tiago Lima;Smartwatch;Rose Critchfield;feminino;Boleto
1688;Rio de Jameiro;Pedro Souza;Tablet Apple Ipad;Cheryl Andrews;feminino;cartão de Credito
1689;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Christian Stalker;masculino;PIX
1690;Belo Horizonte;Carlos Silva;Notebook Dell Inspiriom;Denise Lee;feminino;Dinheiro
1691;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Roger Boles;masculino;cartão de Credito
1692;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Patrick Raymond;masculino;Boleto
1693;Belo Horizonte;Fernanda Costa;Smartwatch;Robert Sterback;masculino;PIX
1694;Belo Horizonte;Carlos Silva;Notebook Dell Inspiriom;Jay Amorosi;feminino;Boleto
1695;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Leland Owens;masculino;Boleto
1696;Porto Alegre;Mariana Gomes;Notebook Dell Inspiriom;Joseph Belair;masculino;Boleto
1697;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiriom;Eric Burkhart;masculino;Dinheiro
1698;São Paulo;Lucas Pereira;Tablet Apple Ipad;John Sake;masculino;Boleto
1699;Rio de Jameiro;Juliana Almeida;Smartphone Samsung Galaxy;David Pua;masculino;PIX
1700;Porto Alegre;Roberto Ferreira;Smartwatch;Matthew Wolfe;masculino;Dinheiro
1701;Florianopolis;Gabriela Santos;Smartwatch;Dorothy Evans;feminino;PIX
1702;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Valerie Harvey;feminino;cartão de Credito
1703;Rio de Jameiro;Pedro Souza;Tablet Apple Ipad;Leah Lunsford;feminino;Boleto
1704;São Paulo;Lucas Pereira;Notebook Dell Inspiriom;Robert Pfeffer;masculino;PIX
1705;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Randall Taylor;masculino;cartão de Credito
1706;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Donald Howie;masculino;Dinheiro
1707;Porto Alegre;Roberto Ferreira;Smartwatch;Tracey Johnson;feminino;PIX
1708;Rio de Jameiro;Pedro Souza;Notebook Dell Inspiriom;Jack Johnson;masculino;cartão de Credito
1709;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Brenda Langdon;feminino;PIX
1710;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Angela Miller;feminino;PIX
1711;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Walter Vaness;masculino;PIX
1712;Rio de Jameiro;Juliana Almeida;Fone de Ouvido Sony;Richard Noonan;masculino;Dinheiro
1713;Rio de Jameiro;Juliana Almeida;Notebook Dell Inspiriom;Doris Drew;feminino;cartão de Credito
1714;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Steve Hulsey;masculino;PIX
1715;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Richard Talley;masculino;Dinheiro
1716;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiriom;John Lamb;masculino;Dinheiro
1717;Rio de Jameiro;Pedro Souza;Smartwatch;Margaret Delgadillo;feminino;cartão de Credito
1718;Rio de Jameiro;Pedro Souza;Notebook Dell Inspiriom;Brandy Cleveland;feminino;PIX
1719;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Mark Marino;masculino;PIX
1720;Rio de Jameiro;Pedro Souza;Fone de Ouvido Sony;Margaret Buster;feminino;Dinheiro
1721;Florianopolis;Gabriela Santos;Smartwatch;Milton White;masculino;Boleto
1722;Florianopolis;Tiago Lima;Notebook Dell Inspiriom;Bertha Bergeron;feminino;cartão de Credito
1723;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Sharon Cox;feminino;Dinheiro
1724;São Paulo;Lucas Pereira;Smartwatch;Carlos Mcelroy;masculino;Boleto
1725;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Michelle Cayo;feminino;cartão de Credito
1726;Florianopolis;Gabriela Santos;Notebook Dell Inspiriom;Bernard Mccleery;masculino;cartão de Credito
1727;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Connie Stalling;feminino;Dinheiro
1728;Rio de Jameiro;Pedro Souza;Smartwatch;Lisa Neal;feminino;cartão de Credito
1729;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Lonnie Burkhardt;masculino;cartão de Credito
1730;Rio de Jameiro;Pedro Souza;Smartphone Samsung Galaxy;Joan Johnson;feminino;Boleto
1731;Florianopolis;Tiago Lima;Smartwatch;Daniel Wilson;masculino;cartão de Credito
1732;Belo Horizonte;Carlos Silva;Smartwatch;Perry Mathis;masculino;Boleto
1733;Florianopolis;Gabriela Santos;Smartphone Samsung Galaxy;Leslie Noble;feminino;Dinheiro
1734;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Francis Moreles;masculino;PIX
1735;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Larry Karl;masculino;Dinheiro
1736;Porto Alegre;Mariana Gomes;Smartwatch;William Hill;masculino;cartão de Credito
1737;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;John Sano;masculino;PIX
1738;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Marjorie Burroughs;feminino;cartão de Credito
1739;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Amanda Wright;feminino;Boleto
1740;Belo Horizonte;Carlos Silva;Notebook Dell Inspiriom;Francis Carter;masculino;cartão de Credito
1741;Rio de Jameiro;Juliana Almeida;Fone de Ouvido Sony;Ronnie Ferranti;masculino;Dinheiro
1742;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Jennifer Cloud;feminino;Dinheiro
1743;Rio de Jameiro;Pedro Souza;Smartwatch;Margaret Austin;feminino;PIX
1744;Florianopolis;Tiago Lima;Fone de Ouvido Sony;Elliott Wilson;masculino;Boleto
1745;São Paulo;Lucas Pereira;Smartwatch;Lee Wolfe;masculino;Dinheiro
1746;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Charles Poch;masculino;Boleto
1747;Rio de Jameiro;Pedro Souza;Smartphone Samsung Galaxy;Evelyn King;feminino;Boleto
1748;Florianopolis;Gabriela Santos;Smartphone Samsung Galaxy;Valarie Arnold;feminino;cartão de Credito
1749;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Amanda Chisholm;feminino;cartão de Credito
1750;Rio de Jameiro;Pedro Souza;Notebook Dell Inspiriom;Suzanne Boynton;feminino;cartão de Credito
1751;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Jan Dickinson;masculino;Boleto
1752;Florianopolis;Tiago Lima;Tablet Apple Ipad;Sally Dickens;feminino;Boleto
1753;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Frankie Beachum;feminino;PIX
1754;Florianopolis;Gabriela Santos;Smartphone Samsung Galaxy;Robert Burton;masculino;Boleto
1755;Florianopolis;Tiago Lima;Fone de Ouvido Sony;Donna Yoon;feminino;PIX
1756;São Paulo;Lucas Pereira;Tablet Apple Ipad;Jerri Mckenna;feminino;PIX
1757;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiriom;Anne Lendon;feminino;PIX
1758;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Charles Mullins;masculino;Dinheiro
1759;São Paulo;Lucas Pereira;Notebook Dell Inspiriom;Katrina Hill;feminino;Boleto
1760;Rio de Jameiro;Juliana Almeida;Tablet Apple Ipad;Gary Rodriquez;masculino;cartão de Credito
1761;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Dana Scipio;feminino;Dinheiro
1762;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Rosa Kramer;feminino;Dinheiro
1763;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Desmond Hunt;masculino;Boleto
1764;Florianopolis;Gabriela Santos;Smartphone Samsung Galaxy;Murray Lewis;masculino;PIX
1765;Florianopolis;Tiago Lima;Fone de Ouvido Sony;Caroline Nichols;feminino;PIX
1766;Rio de Jameiro;Juliana Almeida;Tablet Apple Ipad;Cynthia Mcallister;feminino;Boleto
1767;Belo Horizonte;Fernanda Costa;Smartwatch;Michael Bell;masculino;Boleto
1768;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Dennis Watts;masculino;Boleto
1769;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiriom;Jae Hardee;feminino;PIX
1770;São Paulo;Ana Oliveira;Notebook Dell Inspiriom;Francisca Green;feminino;Dinheiro
1771;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Annette Powers;feminino;cartão de Credito
1772;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Charlotte Hallford;feminino;cartão de Credito
1773;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Willie Jones;feminino;cartão de Credito
1774;Florianopolis;Tiago Lima;Fone de Ouvido Sony;Robert Atherton;masculino;Boleto
1775;Florianopolis;Gabriela Santos;Notebook Dell Inspiriom;Patrick Cannon;masculino;Dinheiro
1776;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Loretta Young;feminino;cartão de Credito
1777;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Evelyn Earls;feminino;PIX
1778;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Patricia Flores;feminino;cartão de Credito
1779;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Margaret Kubiszewski;feminino;Boleto
1780;Belo Horizonte;Carlos Silva;Smartwatch;Maurice Alley;masculino;Boleto
1781;Rio de Jameiro;Pedro Souza;Smartwatch;Verna Rhoads;feminino;Boleto
1782;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Bob Lindsay;masculino;Dinheiro
1783;Porto Alegre;Mariana Gomes;Notebook Dell Inspiriom;James Robinson;masculino;PIX
1784;Rio de Jameiro;Juliana Almeida;Smartphone Samsung Galaxy;John Cacciatori;masculino;Dinheiro
1785;Belo Horizonte;Carlos Silva;Smartwatch;Arthur Turner;masculino;PIX
1786;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Clark Lowry;masculino;cartão de Credito
1787;São Paulo;Lucas Pereira;Tablet Apple Ipad;Travis Bay;masculino;cartão de Credito
1788;Rio de Jameiro;Pedro Souza;Smartwatch;Amanda Day;feminino;cartão de Credito
1789;Rio de Jameiro;Pedro Souza;Smartphone Samsung Galaxy;Babara Snyder;feminino;cartão de Credito
1790;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Dennis Applen;masculino;Dinheiro
1791;Belo Horizonte;Carlos Silva;Smartwatch;Robert Spiker;masculino;cartão de Credito
1792;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Dolores Hufford;feminino;Boleto
1793;Rio de Jameiro;Juliana Almeida;Fone de Ouvido Sony;David Taylor;masculino;PIX
1794;Rio de Jameiro;Pedro Souza;Smartphone Samsung Galaxy;Carl Murphy;masculino;PIX
1795;Florianopolis;Tiago Lima;Tablet Apple Ipad;James Davis;masculino;Boleto
1796;Belo Horizonte;Fernanda Costa;Smartwatch;Donald Martin;masculino;Dinheiro
1797;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Katie Lesniak;feminino;Boleto
1798;Rio de Jameiro;Juliana Almeida;Smartphone Samsung Galaxy;Ralph Blevins;masculino;Dinheiro
1799;Rio de Jameiro;Pedro Souza;Tablet Apple Ipad;Albert Wilson;masculino;Dinheiro
1800;Rio de Jameiro;Pedro Souza;Notebook Dell Inspiriom;Tiffany Gates;feminino;Dinheiro
1801;Rio de Jameiro;Pedro Souza;Tablet Apple Ipad;Violet Middleton;feminino;PIX
1802;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Christopher Ballintyn;masculino;cartão de Credito
1803;Rio de Jameiro;Juliana Almeida;Smartwatch;Jesse Gottron;masculino;cartão de Credito
1804;Florianopolis;Gabriela Santos;Notebook Dell Inspiriom;Esther Johnson;feminino;cartão de Credito
1805;São Paulo;Ana Oliveira;Tablet Apple Ipad;Joseph Metoyer;masculino;PIX
1806;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Kimberly Hernandez;feminino;Boleto
1807;Belo Horizonte;Carlos Silva;Notebook Dell Inspiriom;Robert Labarge;masculino;PIX
1808;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Beth Steik;feminino;PIX
1809;São Paulo;Ana Oliveira;Smartwatch;Patricia Haupt;feminino;Dinheiro
1810;Rio de Jameiro;Juliana Almeida;Notebook Dell Inspiriom;Leif Hall;masculino;PIX
1811;Florianopolis;Gabriela Santos;Smartphone Samsung Galaxy;Glenn Roberts;masculino;cartão de Credito
1812;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Christian Gaynor;masculino;cartão de Credito
1813;Florianopolis;Gabriela Santos;Tablet Apple Ipad;Laura Odom;feminino;Boleto
1814;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Joanne Dominguez;feminino;PIX
1815;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;John Barnett;masculino;PIX
1816;Florianopolis;Gabriela Santos;Smartwatch;Michael Jones;masculino;PIX
1817;Florianopolis;Tiago Lima;Tablet Apple Ipad;Timothy Drayton;masculino;cartão de Credito
1818;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Molly Gleason;feminino;cartão de Credito
1819;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Teisha Numbers;feminino;PIX
1820;Porto Alegre;Mariana Gomes;Smartwatch;Heath Allender;masculino;PIX
1821;São Paulo;Lucas Pereira;Smartwatch;Joe Levels;masculino;Boleto
1822;Rio de Jameiro;Pedro Souza;Smartphone Samsung Galaxy;Linda Zavala;feminino;Dinheiro
1823;Belo Horizonte;Fernanda Costa;Smartwatch;Keith Roden;masculino;cartão de Credito
1824;Florianopolis;Gabriela Santos;Tablet Apple Ipad;Sheila Anderson;feminino;Dinheiro
1825;Florianopolis;Tiago Lima;Smartwatch;Michelle Wu;feminino;Dinheiro
1826;São Paulo;Lucas Pereira;Tablet Apple Ipad;Earnest Ellis;masculino;cartão de Credito
1827;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Refugio Moore;masculino;Boleto
1828;Rio de Jameiro;Pedro Souza;Fone de Ouvido Sony;Marshall Behrens;masculino;cartão de Credito
1829;Florianopolis;Tiago Lima;Notebook Dell Inspiriom;Sarah Parker;feminino;Boleto
1830;São Paulo;Ana Oliveira;Tablet Apple Ipad;Mozella Trejo;feminino;Dinheiro
1831;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiriom;Roger Rundle;masculino;PIX
1832;Rio de Jameiro;Juliana Almeida;Smartwatch;James Mccabe;masculino;Dinheiro
1833;Rio de Jameiro;Juliana Almeida;Smartphone Samsung Galaxy;Cecil Owens;masculino;cartão de Credito
1834;São Paulo;Lucas Pereira;Smartwatch;Kendra Childs;feminino;cartão de Credito
1835;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Jimmy Montoya;masculino;Dinheiro
1836;Belo Horizonte;Carlos Silva;Smartwatch;John Marquez;masculino;Dinheiro
1837;Rio de Jameiro;Pedro Souza;Tablet Apple Ipad;Larry Gough;masculino;cartão de Credito
1838;Florianopolis;Tiago Lima;Fone de Ouvido Sony;Anne Marburger;feminino;Boleto
1839;Rio de Jameiro;Juliana Almeida;Smartphone Samsung Galaxy;Norma Dore;feminino;Dinheiro
1840;São Paulo;Lucas Pereira;Notebook Dell Inspiriom;Justin Mines;masculino;PIX
1841;Florianopolis;Tiago Lima;Smartwatch;Willie Chronister;masculino;PIX
1842;Rio de Jameiro;Pedro Souza;Tablet Apple Ipad;Marie Taylor;feminino;Boleto
1843;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Carl Evans;masculino;cartão de Credito
1844;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Letty Jenkins;feminino;cartão de Credito
1845;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Eleanor Chin;feminino;cartão de Credito
1846;Florianopolis;Gabriela Santos;Notebook Dell Inspiriom;Corey Richardson;masculino;PIX
1847;Florianopolis;Gabriela Santos;Fone de Ouvido Sony;Terri Hatfield;feminino;Dinheiro
1848;Florianopolis;Tiago Lima;Fone de Ouvido Sony;Lucila Stinnett;feminino;Dinheiro
1849;São Paulo;Ana Oliveira;Tablet Apple Ipad;Elvera Rose;feminino;PIX
1850;Porto Alegre;Roberto Ferreira;Smartwatch;James Mullen;masculino;Boleto
1851;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Cameron Wilson;masculino;Dinheiro
1852;Florianopolis;Tiago Lima;Smartwatch;Chad Alves;masculino;Dinheiro
1853;Rio de Jameiro;Juliana Almeida;Notebook Dell Inspiriom;Cyrus Good;masculino;Boleto
1854;Rio de Jameiro;Juliana Almeida;Notebook Dell Inspiriom;David Smith;masculino;PIX
1855;Florianopolis;Tiago Lima;Notebook Dell Inspiriom;Jane Mcguinness;feminino;cartão de Credito
1856;Rio de Jameiro;Juliana Almeida;Tablet Apple Ipad;Cecelia Salazar;feminino;PIX
1857;Porto Alegre;Mariana Gomes;Notebook Dell Inspiriom;Frank Chalmers;masculino;cartão de Credito
1858;Florianopolis;Gabriela Santos;Smartphone Samsung Galaxy;Margarita Silver;feminino;Dinheiro
1859;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Kimberly Herrington;feminino;Dinheiro
1860;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Alice Davis;feminino;cartão de Credito
1861;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Kenneth Berube;masculino;cartão de Credito
1862;Florianopolis;Gabriela Santos;Smartwatch;Melanie Ball;feminino;Boleto
1863;Belo Horizonte;Carlos Silva;Smartwatch;Joseph Lawson;masculino;Boleto
1864;Belo Horizonte;Fernanda Costa;Smartwatch;Brandy Bovell;feminino;Boleto
1865;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Peggy Johnson;feminino;PIX
1866;São Paulo;Lucas Pereira;Notebook Dell Inspiriom;Marie Corley;feminino;cartão de Credito
1867;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Leo Lake;masculino;Dinheiro
1868;Porto Alegre;Roberto Ferreira;Smartwatch;Lucinda Watland;feminino;PIX
1869;Florianopolis;Gabriela Santos;Smartwatch;Ana Soto;feminino;Boleto
1870;Rio de Jameiro;Juliana Almeida;Smartphone Samsung Galaxy;Deloris Robinson;feminino;cartão de Credito
1871;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiriom;Hazel Fernandez;feminino;Dinheiro
1872;Rio de Jameiro;Pedro Souza;Smartwatch;Carolyn Stjacques;feminino;PIX
1873;Belo Horizonte;Fernanda Costa;Smartwatch;Robin Edwards;feminino;Dinheiro
1874;São Paulo;Lucas Pereira;Tablet Apple Ipad;Annalisa Birdwell;feminino;cartão de Credito
1875;Rio de Jameiro;Pedro Souza;Notebook Dell Inspiriom;Lydia Lucas;feminino;PIX
1876;Belo Horizonte;Carlos Silva;Notebook Dell Inspiriom;Kevin Mascorro;masculino;cartão de Credito
1877;Rio de Jameiro;Juliana Almeida;Smartwatch;Stanley Ogara;masculino;Dinheiro
1878;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiriom;James Muller;masculino;Dinheiro
1879;Florianopolis;Tiago Lima;Tablet Apple Ipad;Mattie Tuai;feminino;Boleto
1880;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Louis Cieslak;masculino;PIX
1881;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Isabel Nguyen;feminino;Dinheiro
1882;Rio de Jameiro;Juliana Almeida;Smartphone Samsung Galaxy;January Smith;feminino;Boleto
1883;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Diane Rowe;feminino;PIX
1884;Florianopolis;Gabriela Santos;Tablet Apple Ipad;Ilana Coffman;feminino;Dinheiro
1885;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Thomas Bridgeman;masculino;Dinheiro
1886;Florianopolis;Gabriela Santos;Smartwatch;Otis Kirkpatrick;masculino;PIX
1887;Florianopolis;Gabriela Santos;Tablet Apple Ipad;Vince Hardy;masculino;cartão de Credito
1888;Rio de Jameiro;Juliana Almeida;Notebook Dell Inspiriom;Jeana Feathers;feminino;cartão de Credito
1889;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Lawrence Mcculley;masculino;Boleto
1890;Porto Alegre;Mariana Gomes;Notebook Dell Inspiriom;Edward Smith;masculino;Boleto
1891;Florianopolis;Gabriela Santos;Notebook Dell Inspiriom;Donald Wasserman;masculino;Boleto
1892;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Wayne Hooks;masculino;cartão de Credito
1893;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Demetrius Golay;masculino;Boleto
1894;Florianopolis;Tiago Lima;Fone de Ouvido Sony;Jeff Leon;masculino;cartão de Credito
1895;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Judith Meredith;feminino;Boleto
1896;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Grace Cabrera;feminino;Boleto
1897;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Thomas Maxwell;masculino;PIX
1898;Porto Alegre;Mariana Gomes;Notebook Dell Inspiriom;John Johnson;masculino;cartão de Credito
1899;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Rosemary Guess;feminino;PIX
1900;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Ashely Hunt;feminino;cartão de Credito
1901;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Sharon Meddaugh;feminino;cartão de Credito
1902;Rio de Jameiro;Pedro Souza;Smartwatch;Kelsey Carter;feminino;Boleto
1903;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Jeffrey Heidt;masculino;Dinheiro
1904;Porto Alegre;Mariana Gomes;Notebook Dell Inspiriom;Marvin Hage;masculino;PIX
1905;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Doris Raddatz;feminino;cartão de Credito
1906;Belo Horizonte;Fernanda Costa;Smartwatch;Debra Dunbar;feminino;Boleto
1907;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Joan Hafenstein;feminino;cartão de Credito
1908;Porto Alegre;Mariana Gomes;Notebook Dell Inspiriom;Edward Johnson;masculino;Boleto
1909;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Geraldine Dommer;feminino;Dinheiro
1910;Rio de Jameiro;Pedro Souza;Fone de Ouvido Sony;Maribel Sayre;feminino;Dinheiro
1911;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Jimmy Grossman;masculino;Dinheiro
1912;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Eva Bearfield;feminino;PIX
1913;Rio de Jameiro;Juliana Almeida;Tablet Apple Ipad;Adrian Brown;masculino;Dinheiro
1914;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Maria Bobbitt;feminino;Boleto
1915;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Patricia Frankel;feminino;PIX
1916;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;John Duran;masculino;Dinheiro
1917;Rio de Jameiro;Juliana Almeida;Tablet Apple Ipad;John Sexton;masculino;Dinheiro
1918;São Paulo;Ana Oliveira;Smartwatch;Anthony Wearing;masculino;Boleto
1919;Belo Horizonte;Carlos Silva;Notebook Dell Inspiriom;Glenna Tatum;feminino;PIX
1920;Florianopolis;Gabriela Santos;Tablet Apple Ipad;Ronald Raspberry;masculino;PIX
1921;Florianopolis;Gabriela Santos;Smartphone Samsung Galaxy;Arthur Rahmani;masculino;cartão de Credito
1922;Rio de Jameiro;Pedro Souza;Smartphone Samsung Galaxy;Joseph Canterbury;masculino;cartão de Credito
1923;Florianopolis;Tiago Lima;Tablet Apple Ipad;Norma Griffith;feminino;Boleto
1924;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Christopher Semmes;masculino;PIX
1925;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Kathlene Elliott;feminino;Dinheiro
1926;Rio de Jameiro;Juliana Almeida;Notebook Dell Inspiriom;Barbara Williams;feminino;Dinheiro
1927;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Kathryn Downey;feminino;Boleto
1928;Rio de Jameiro;Pedro Souza;Notebook Dell Inspiriom;Jennifer Mcclure;feminino;Dinheiro
1929;Florianopolis;Tiago Lima;Smartwatch;Kevin Walsh;masculino;cartão de Credito
1930;Belo Horizonte;Carlos Silva;Notebook Dell Inspiriom;Michael Scott;masculino;Boleto
1931;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Marie Bradley;feminino;Dinheiro
1932;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiriom;Richard Slavick;masculino;cartão de Credito
1933;Rio de Jameiro;Pedro Souza;Notebook Dell Inspiriom;Susan Juarez;feminino;cartão de Credito
1934;Porto Alegre;Mariana Gomes;Smartwatch;Tamara Johnson;feminino;Dinheiro
1935;São Paulo;Lucas Pereira;Smartwatch;Cheryl Corbett;feminino;Boleto
1936;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;John Fothergill;masculino;Boleto
1937;Florianopolis;Gabriela Santos;Smartwatch;Willie Ulloa;masculino;cartão de Credito
1938;Rio de Jameiro;Juliana Almeida;Smartphone Samsung Galaxy;Christopher Morrow;masculino;PIX
1939;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiriom;Shanna Brown;feminino;cartão de Credito
1940;Florianopolis;Gabriela Santos;Smartwatch;Donald Edmons;masculino;cartão de Credito
1941;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;John Fernandez;masculino;PIX
1942;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Jesse Grady;masculino;Boleto
1943;Florianopolis;Tiago Lima;Tablet Apple Ipad;Joyce Green;feminino;PIX
1944;Florianopolis;Tiago Lima;Smartphone Samsung Galaxy;Ella Rasor;feminino;Dinheiro
1945;Porto Alegre;Mariana Gomes;Smartwatch;Renita Griffin;feminino;Boleto
1946;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Velma Sloan;feminino;cartão de Credito
1947;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Ronald Plante;masculino;cartão de Credito
1948;Florianopolis;Gabriela Santos;Fone de Ouvido Sony;Patricia Troutman;feminino;Boleto
1949;Belo Horizonte;Carlos Silva;Notebook Dell Inspiriom;Errol Dixon;masculino;cartão de Credito
1950;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Kathryn Brooks;feminino;Boleto
1951;Rio de Jameiro;Pedro Souza;Fone de Ouvido Sony;Tonya Rhodes;feminino;Dinheiro
